530,mozambique,chimoio,-19.1167,33.4667,731,1992,1,0,0,0,0,0,0,0,0,0,1,0,
531,mozambique,chimoio,-19.1167,33.4667,731,1993,2,0,0,0,0,0,0,1,0,0,0,0,
532,mozambique,chimoio,-19.1167,33.4667,731,1994,0,0,0,0,0,0,-,-,-,0,0,0,
533,mozambique,chimoio,-19.1167,33.4667,731,1995,0,0,0,0,0,0,0,0,2,-999,-999,-999,
534,mozambique,chimoio,-19.1167,33.4667,731,2005,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
555,mozambique,beira,-19.8333,34.85,7,1983,0,-,0,0,0,0,-,-,0,0,0,2,
556,mozambique,beira,-19.8333,34.85,7,1984,-999,-999,2,2,2,0,0,0,0,0,0,0,
557,mozambique,beira,-19.8333,34.85,7,1985,0,0,0,0,0,0,0,0,0,0,0,0,
558,mozambique,beira,-19.8333,34.85,7,1986,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,
559,mozambique,beira,-19.8333,34.85,7,1987,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,
560,mozambique,beira,-19.8333,34.85,7,1988,0,0,0,0,0,0,0,0,0,0,0,2,
561,mozambique,beira,-19.8333,34.85,7,1989,0,0,0,0,0,0,0,0,0,0,0,0,
562,mozambique,beira,-19.8333,34.85,7,1990,0,1,0,0,0,2,0,0,0,0,0,0,
563,mozambique,beira,-19.8333,34.85,7,1991,0,0,0,0,0,0,0,0,0,0,2,0,
564,mozambique,beira,-19.8333,34.85,7,1992,0,0,0,0,0,0,0,0,0,0,0,0,
565,mozambique,beira,-19.8333,34.85,7,1993,0,0,0,0,0,0,0,0,0,0,0,1,
566,mozambique,beira,-19.8333,34.85,7,1994,0,0,0,0,0,0,0,0,0,0,2,-999,
567,mozambique,beira,-19.8333,34.85,7,1995,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,
568,mozambique,beira,-19.8333,34.85,7,1996,0,0,0,0,0,0,0,0,0,0,0,0,
569,mozambique,beira,-19.8333,34.85,7,1997,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
570,mozambique,beira,-19.8333,34.85,7,2001,-999,-999,-999,-999,-999,-999,-999,0,0,-999,-999,-999,
571,mozambique,beira,-19.8333,34.85,7,2002,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,
